"Source","Target","Bidirectional?","Type color","Data name (edge)","Concept","Ontology","Color","Data name (node)","Shared terms","Parent-child SNPs"
"POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","INTERPHASE","y","#ff0000ff","Alcohol Dependence","KEGG_GAP_JUNCTION","KEGG","#ffff99ff","Alcohol Dependence","",""
"POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"TRANSCRIPTION","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"TRANSCRIPTION","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"TRANSCRIPTION","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"TRANSCRIPTION","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RNA_BIOSYNTHETIC_PROCESS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RNA_BIOSYNTHETIC_PROCESS","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RNA_BIOSYNTHETIC_PROCESS","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RNA_BIOSYNTHETIC_PROCESS","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RNA_BIOSYNTHETIC_PROCESS","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","IMMUNE_RESPONSE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","RNA_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INTERPHASE_OF_MITOTIC_CELL_CYCLE","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INTERPHASE_OF_MITOTIC_CELL_CYCLE","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INTERPHASE_OF_MITOTIC_CELL_CYCLE","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INTERPHASE_OF_MITOTIC_CELL_CYCLE","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INTERPHASE_OF_MITOTIC_CELL_CYCLE","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INTERPHASE_OF_MITOTIC_CELL_CYCLE","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INTERPHASE_OF_MITOTIC_CELL_CYCLE","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","INTRACELLULAR_PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CHEMICAL_HOMEOSTASIS","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CHEMICAL_HOMEOSTASIS","IMMUNE_RESPONSE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CHEMICAL_HOMEOSTASIS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","INTERPHASE_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","IMMUNE_RESPONSE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","INTERPHASE_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","CHEMICAL_HOMEOSTASIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PHOSPHORYLATION","CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PHOSPHORYLATION","RESPONSE_TO_ENDOGENOUS_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PHOSPHORYLATION","ACTIN_FILAMENT_BASED_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","RNA_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","INTERPHASE_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ESTABLISHMENT_OF_CELLULAR_LOCALIZATION","INTRACELLULAR_PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ESTABLISHMENT_OF_CELLULAR_LOCALIZATION","ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","RNA_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","RNA_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDE_AND_NUCLEOTIDE_METABOLIC_PROCESS","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_COMPONENT_ASSEMBLY","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_COMPONENT_ASSEMBLY","CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_COMPONENT_ASSEMBLY","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_COMPONENT_ASSEMBLY","RESPONSE_TO_ENDOGENOUS_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_COMPONENT_ASSEMBLY","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_COMPONENT_ASSEMBLY","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","RESPONSE_TO_ENDOGENOUS_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","CELLULAR_COMPONENT_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","BRAIN_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","RESPONSE_TO_ENDOGENOUS_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","CELLULAR_COMPONENT_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","INTERPHASE_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","CELLULAR_COMPONENT_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_LOCALIZATION","INTRACELLULAR_PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_LOCALIZATION","ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_LOCALIZATION","ESTABLISHMENT_OF_CELLULAR_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","INTERPHASE_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
